Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level
13012,122,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,10,20.3,64.9,30,18,919.2,74,122,1,27.5,1,4/1/2021 20:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,11,25,83,-,-,"1,003.00",-,-,-,28,0.7,4/1/2021 20:00,+07:00,#NAME?,#NAME?
13251,1,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12,19,73,50,1,"1,008.00",1,1,1,24,3.6,2/26/2021 15:00,+07:00,#NAME?,#NAME?
12976,94,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,3,25,94,6,5,"1,003.00",73,94,6,26,4.1,4/1/2021 20:00,+07:00,#NAME?,#NAME?
13250,146,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,34,23.9,72.3,4,3,989.5,43,146,53,29.4,3,4/1/2021 20:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,24.2,100,-,6,989.8,-,-,-,24.2,2,4/1/2021 19:00,+07:00,#NAME?,#NAME?
11778,50,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,98,11,68.6,4,-,"1,010.30",50,45,10,16.8,1,3/22/2021 13:00,+07:00,#NAME?,#NAME?
12958,27,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,2,25,94,10,12,"1,003.00",25,27,3,26,4.1,4/1/2021 20:00,+07:00,#NAME?,#NAME?
12957,60,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,5,25,94,5,-,"1,003.00",43,60,1,26,4.1,4/1/2021 20:00,+07:00,#NAME?,#NAME?
13015,46,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,12,25,88,22,-,"1,006.00",44,46,-,27,3,4/1/2021 9:00,+07:00,#NAME?,#NAME?
13018,71,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,3,25,88,9,-,"1,006.00",57,71,-,27,3,4/1/2021 9:00,+07:00,#NAME?,#NAME?
13019,91,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,11,25,88,24,-,"1,006.00",62,91,-,27,3,4/1/2021 9:00,+07:00,#NAME?,#NAME?
13026,76,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,8,25,88,28,1,"1,006.00",70,76,1,27,3,4/1/2021 9:00,+07:00,#NAME?,#NAME?
1584,58,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,6,24,88,11,12,"1,004.00",37,58,21,26,2,4/1/2021 20:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,2,23,78,2,17,"1,006.00",-,-,4,27,2,4/1/2021 20:00,+07:00,#NAME?,#NAME?
13017,98,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,8,25,94,15,-,"1,006.00",71,98,-,26,2.3,4/1/2021 9:00,+07:00,#NAME?,#NAME?
13020,44,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,2,25,94,6,-,"1,006.00",38,44,-,26,2.3,4/1/2021 9:00,+07:00,#NAME?,#NAME?
13013,94,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,9,25,88,16,-,"1,006.00",71,94,-,27,3,4/1/2021 9:00,+07:00,#NAME?,#NAME?
13014,88,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,11,25,88,-,-,"1,006.00",61,88,-,27,3,4/1/2021 9:00,+07:00,#NAME?,#NAME?
13252,190,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,22.5,76.4,16,1,973.7,169,190,1,27,3,4/1/2021 20:00,+07:00,#NAME?,#NAME?
8767,82,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,20,55,-,-,"1,007.00",-,82,-,30,4.1,4/5/2021 19:00,+07:00,#NAME?,#NAME?
8688,176,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,22,94,-,-,"1,014.00",-,176,-,23,3,4/5/2021 19:00,+07:00,#NAME?,#NAME?
8641,168,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,22,94,8.3,3.3,"1,014.00",-,168,4.6,23,3,4/5/2021 19:00,+07:00,#NAME?,#NAME?
13012,44,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2,16.3,41.7,5,17,923.8,37,44,11,30.8,4,4/5/2021 20:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,6,24,88,-,-,"1,013.00",-,-,-,26,4.8,4/5/2021 20:00,+07:00,#NAME?,#NAME?
13251,1,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12,19,73,50,1,"1,008.00",1,1,1,24,3.6,2/26/2021 15:00,+07:00,#NAME?,#NAME?
12976,114,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5,24,100,6,4,"1,011.00",63,114,6,24,1.5,4/4/2021 2:00,+07:00,#NAME?,#NAME?
13250,170,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,31,20,97,3,2,"1,003.40",83,170,58,20.5,1,4/5/2021 20:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,22.8,91.4,-,6,"1,000.80",-,-,-,24.3,1,4/5/2021 19:00,+07:00,#NAME?,#NAME?
11778,50,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,98,11,68.6,4,-,"1,010.30",50,45,10,16.8,1,3/22/2021 13:00,+07:00,#NAME?,#NAME?
12958,62,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,5,22,94,19,11,"1,014.00",46,62,4,23,3,4/5/2021 19:00,+07:00,#NAME?,#NAME?
12957,130,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,5,22,94,15,-,"1,014.00",73,130,3,23,3.6,4/5/2021 20:00,+07:00,#NAME?,#NAME?
13015,131,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,34,22,88,38,-,"1,013.00",94,131,-,24,3,4/5/2021 17:00,+07:00,#NAME?,#NAME?
13018,109,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,6,22,88,10,-,"1,013.00",64,109,-,24,3,4/5/2021 17:00,+07:00,#NAME?,#NAME?
13019,123,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,17,22,88,31,-,"1,013.00",77,123,-,24,3,4/5/2021 17:00,+07:00,#NAME?,#NAME?
13026,127,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,7,22,88,37,4,"1,013.00",91,127,1,24,3,4/5/2021 17:00,+07:00,#NAME?,#NAME?
1584,35,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,7,22,78,11,8,"1,013.00",22,35,22,26,1,4/5/2021 20:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,3,23,78,4,17,"1,011.00",-,-,4,27,5.1,4/5/2021 19:00,+07:00,#NAME?,#NAME?
13017,132,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,11,22,88,18,-,"1,013.00",94,132,-,24,3,4/5/2021 17:00,+07:00,#NAME?,#NAME?
13020,92,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,5,22,88,9,-,"1,013.00",59,92,-,24,3,4/5/2021 17:00,+07:00,#NAME?,#NAME?
13013,128,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,18,22,88,22,-,"1,013.00",93,128,-,24,3,4/5/2021 17:00,+07:00,#NAME?,#NAME?
13014,120,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,13,22,88,-,-,"1,013.00",73,120,-,24,3,4/5/2021 17:00,+07:00,#NAME?,#NAME?
13252,110,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,18.5,92.8,3,1,987.7,110,83,2,19.7,1,4/5/2021 20:00,+07:00,#NAME?,#NAME?
8767,72,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,19,48,-,-,"1,009.00",-,72,-,31,5.1,4/6/2021 19:00,+07:00,#NAME?,#NAME?
8688,142,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,23,83,-,-,"1,014.00",-,142,-,26,5.1,4/6/2021 19:00,+07:00,#NAME?,#NAME?
8641,87,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.2,23,83,8.7,4.1,"1,014.00",-,87,4.1,26,5.1,4/6/2021 19:00,+07:00,#NAME?,#NAME?
13012,42,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2,16.3,40.3,4,25,923.6,34,42,11,31.4,4,4/6/2021 19:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,9,24,88,-,-,"1,013.00",-,-,-,26,4.8,4/6/2021 19:00,+07:00,#NAME?,#NAME?
13251,1,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,,,,,,,,,,,,2/26/2021 15:00,+07:00,#NAME?,#NAME?
12976,114,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5,24,100,6,4,"1,011.00",63,114,6,24,1.5,4/4/2021 2:00,+07:00,#NAME?,#NAME?
13250,161,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,32,19.7,97,1,2,"1,002.00",76,161,55,20.2,2,4/6/2021 19:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,,,-,,,-,-,-,23.9,1,4/6/2021 19:00,+07:00,#NAME?,#NAME?
11778,50,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,98,11,68.6,4,-,"1,010.30",50,45,10,16.8,1,3/22/2021 13:00,+07:00,#NAME?,#NAME?
12958,49,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm10,4,23,83,35,11,"1,014.00",49,43,5,26,5.1,4/6/2021 19:00,+07:00,#NAME?,#NAME?
12957,51,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4,22.5,78.5,5,-,"1,013.50",39,51,2,26.5,5.6,4/6/2021 19:00,+07:00,#NAME?,#NAME?
13015,101,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,31,23,83,23,-,"1,014.00",75,101,-,26,5.1,4/6/2021 18:00,+07:00,#NAME?,#NAME?
13018,71,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,6,23,83,10,-,"1,014.00",53,71,-,26,5.1,4/6/2021 18:00,+07:00,#NAME?,#NAME?
13019,-,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,11,23,83,33,-,"1,014.00",55,78,-,26,5.1,4/6/2021 18:00,+07:00,#NAME?,#NAME?
13026,86,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,4,23,83,22,1,"1,014.00",56,86,1,26,5.1,4/6/2021 18:00,+07:00,#NAME?,#NAME?
1584,50,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,5,23.5,80.5,10,17,"1,013.00",33,50,20,27,3,4/6/2021 19:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,3,23,78,3,23,"1,012.00",-,-,4,27,6.1,4/6/2021 19:00,+07:00,#NAME?,#NAME?
13017,99,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,10,23,83,16,-,"1,014.00",75,99,-,26,5.1,4/6/2021 18:00,+07:00,#NAME?,#NAME?
13020,69,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,5,23,83,9,-,"1,014.00",49,69,-,26,5.1,4/6/2021 18:00,+07:00,#NAME?,#NAME?
13013,102,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,16,23,83,19,-,"1,014.00",76,102,-,26,5.1,4/6/2021 18:00,+07:00,#NAME?,#NAME?
13014,-,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,8,23,83,-,-,"1,014.00",50,70,-,26,5.1,4/6/2021 18:00,+07:00,#NAME?,#NAME?
13252,128,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,19.7,80.7,11,1,985.6,128,114,2,23.2,1,4/6/2021 19:00,+07:00,#NAME?,#NAME?
8767,82,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,24,78,-,-,"1,011.50",-,82,-,28,2.3,4/11/2021 1:00,+07:00,#NAME?,#NAME?
8688,153,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,20,100,-,-,"1,016.00",-,153,-,20,1.5,4/11/2021 1:00,+07:00,#NAME?,#NAME?
8641,157,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.1,20,100,6.9,3.7,"1,015.00",-,157,5.6,20,1.5,4/11/2021 1:00,+07:00,#NAME?,#NAME?
13012,49,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2,17.2,82.9,3,25,926.8,37,49,11,20.2,1,4/7/2021 9:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,4,23,83,-,-,"1,015.00",-,-,-,26,1,4/11/2021 2:00,+07:00,#NAME?,#NAME?
13251,1,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12,19,73,50,1,"1,008.00",1,1,1,24,3.6,2/26/2021 15:00,+07:00,#NAME?,#NAME?
12976,114,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,5,24,100,6,4,"1,011.00",63,114,6,24,1.5,4/4/2021 2:00,+07:00,#NAME?,#NAME?
13250,92,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,34,19.3,89.5,2,2,"1,004.10",45,92,54,21.1,1,4/11/2021 2:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,22.1,98.2,-,7,"1,002.50",-,-,-,22.4,1,4/11/2021 1:00,+07:00,#NAME?,#NAME?
11778,50,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,98,11,68.6,4,-,"1,010.30",50,45,10,16.8,1,3/22/2021 13:00,+07:00,#NAME?,#NAME?
12958,40,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,4,20,100,9,6,"1,016.00",31,40,3,20,1.5,4/11/2021 1:00,+07:00,#NAME?,#NAME?
12957,84,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,6,20,100,16,-,"1,016.00",55,84,4,20,1.8,4/11/2021 2:00,+07:00,#NAME?,#NAME?
13015,-,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,40,19,93,45,-,"1,016.00",64,84,-,20,1.5,4/10/2021 21:00,+07:00,#NAME?,#NAME?
13018,-,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,7,19,93,15,-,"1,016.00",15,22,-,20,1.5,4/10/2021 21:00,+07:00,#NAME?,#NAME?
13019,154,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,17,19,93,24,-,"1,016.00",85,154,-,20,1.5,4/10/2021 21:00,+07:00,#NAME?,#NAME?
13026,104,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,12,19,93,54,1,"1,016.00",81,104,2,20,2,4/10/2021 21:00,+07:00,#NAME?,#NAME?
1584,41,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,pm25,1,23,94,11,11,"1,015.00",22,41,20,24,0.5,4/11/2021 2:00,+07:00,#NAME?,#NAME?
1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,,2,23,94,3,13,"1,014.00",-,-,4,24,1,4/11/2021 1:00,+07:00,#NAME?,#NAME?
13017,147,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,24,19,93,25,-,"1,016.00",96,147,-,20,1.5,4/10/2021 21:00,+07:00,#NAME?,#NAME?
13020,88,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,8,19,93,13,-,"1,016.00",57,88,-,20,1.5,4/10/2021 21:00,+07:00,#NAME?,#NAME?
13013,164,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,21,19,93,31,-,"1,016.00",111,164,-,20,1.5,4/10/2021 21:00,+07:00,#NAME?,#NAME?
13014,130,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,15,19,93,-,-,"1,016.00",75,130,-,20,2,4/10/2021 21:00,+07:00,#NAME?,#NAME?
13252,37,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,17.1,98.7,1,1,988.6,27,37,2,17.3,1,4/11/2021 2:00,+07:00,#NAME?,#NAME?
8767,89,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,25.5,81,-,-,"1,007.00",-,89,-,29,3.6,4/15/2021 17:00,+07:00,#NAME?,#NAME?
8688,62,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,,-,25,88,-,-,"1,006.50",-,62,-,27,3.6,4/14/2021 17:47,+07:00,#NAME?,#NAME?
8641,78,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.3,25,88,7.8,4.9,"1,007.00",-,78,4.1,27,4.6,4/15/2021 17:00,+07:00,#NAME?,#NAME?
13012,49,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2,17.2,82.9,3,25,926.8,37,49,11,20.2,1,4/7/2021 9:00,+07:00,#NAME?,#NAME?
12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,,7,24,83,-,-,"1,008.00",-,-,-,27,3,4/15/2021 18:00,+07:00,#NAME?,#NAME?
13251,1,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12,19,73,50,1,"1,008.00",1,1,1,24,3.6,2/26/2021 15:00,+07:00,#NAME?,#NAME?
12976,50,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,4,25,88,9,9,"1,007.00",46,50,7,27,4.6,4/15/2021 18:00,+07:00,#NAME?,#NAME?
13250,285,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm10,34,23.1,67.7,1,3,993.8,285,255,57,29.7,2,4/15/2021 18:00,+07:00,#NAME?,#NAME?
5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,,-,24.3,87.7,-,7,994.2,-,-,-,26.5,2,4/15/2021 17:00,+07:00,#NAME?,#NAME?
11778,50,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,98,11,68.6,4,-,"1,010.30",50,45,10,16.8,1,3/22/2021 13:00,+07:00,#NAME?,#NAME?
